value,geographic_identifier,geometry
"3567.80","6230025","MULTIPOLYGON Z(((30 -31.3035 0,30 -35 0,25 -35 0,25 -33.9735 0,25.0226 -33.9681 0,25.0676 -33.962 0,25.1642 -33.9589 0,25.1914 -33.9636 0,25.2433 -33.9747 0,25.2869 -33.9861 0,25.3121 -33.9957 0,25.3526 -34.0165 0,25.3925 -34.0275 0,25.4368 -34.0349 0,25.5844 -34.0489 0,25.6272 -34.0483 0,25.7019 -34.032 0,25.7017 -34.0225 0,25.6727 -33.9834 0,25.65 -33.9732 0,25.6156 -33.937 0,25.6131 -33.9145 0,25.6286 -33.8514 0,25.6753 -33.7944 0,25.725 -33.7672 0,25.7632 -33.7511 0,25.8303 -33.7314 0,25.8686 -33.7219 0,25.89 -33.7189 0,25.9636 -33.7113 0,26.003 -33.7108 0,26.058 -33.7122 0,26.0792 -33.7147 0,26.1056 -33.7197 0,26.2233 -33.7428 0,26.2564 -33.7554 0,26.2779 -33.7651 0,26.4601 -33.7723 0,26.5305 -33.7533 0,26.6286 -33.7171 0,26.6442 -33.7008 0,26.7317 -33.6544 0,26.8892 -33.6039 0,26.9885 -33.5729 0,27.0305 -33.5564 0,27.101 -33.5257 0,27.2064 -33.4589 0,27.3511 -33.3697 0,27.4514 -33.3103 0,27.6061 -33.212 0,27.7303 -33.1175 0,27.7972 -33.0908 0,27.8389 -33.0719 0,27.9 -33.0406 0,28.0781 -32.9022 0,28.0917 -32.8867 0,28.1056 -32.8643 0,28.228 -32.7675 0,28.2628 -32.755 0,28.355 -32.7032 0,28.5424 -32.5679 0,28.5551 -32.5488 0,28.5653 -32.5303 0,28.6536 -32.4483 0,28.7792 -32.3419 0,28.8264 -32.3131 0,28.9342 -32.2195 0,29.0917 -32.0644 0,29.2008 -31.952 0,29.2436 -31.8997 0,29.2678 -31.8653 0,29.2969 -31.83 0,29.3206 -31.8025 0,29.4119 -31.7042 0,29.5269 -31.6458 0,29.5458 -31.6342 0,29.6295 -31.5814 0,29.6899 -31.5232 0,29.7114 -31.4939 0,29.7458 -31.4617 0,29.7733 -31.4404 0,29.7992 -31.4318 0,29.8317 -31.4301 0,29.8508 -31.4224 0,29.8947 -31.3907 0,30 -31.3035 0)))"
"32258.54","6230030","MULTIPOLYGON Z(((30.9463 -30 0,35 -30 0,35 -35 0,30 -35 0,30 -31.3035 0,30.0008 -31.3028 0,30.0239 -31.2811 0,30.1622 -31.12 0,30.1857 -31.0857 0,30.1926 -31.0729 0,30.2167 -31.0574 0,30.39 -30.8567 0,30.405 -30.8353 0,30.4158 -30.8178 0,30.4764 -30.7136 0,30.6333 -30.4753 0,30.71 -30.3647 0,30.727 -30.3419 0,30.7394 -30.3219 0,30.7525 -30.2995 0,30.8197 -30.1817 0,30.8326 -30.1541 0,30.8404 -30.129 0,30.8525 -30.1025 0,30.87 -30.077 0,30.9183 -30.0204 0,30.9463 -30 0)))"
"49722.22","6230035","MULTIPOLYGON Z(((35 -30 0,40 -30 0,40 -35 0,35 -35 0,35 -30 0)))"
"43088.99","6230040","MULTIPOLYGON Z(((40 -30 0,45 -30 0,45 -35 0,40 -35 0,40 -30 0)))"
"32454.41","6230045","MULTIPOLYGON Z(((45 -30 0,50 -30 0,50 -35 0,45 -35 0,45 -30 0)))"
"42613.05","6230050","MULTIPOLYGON Z(((50 -30 0,55 -30 0,55 -35 0,50 -35 0,50 -30 0)))"
"34802.05","6230055","MULTIPOLYGON Z(((55 -30 0,60 -30 0,60 -35 0,55 -35 0,55 -30 0)))"
"26283.98","6230060","MULTIPOLYGON Z(((60 -30 0,65 -30 0,65 -35 0,60 -35 0,60 -30 0)))"
"29147.98","6230065","MULTIPOLYGON Z(((65 -30 0,70 -30 0,70 -35 0,65 -35 0,65 -30 0)))"
"33002.38","6230070","MULTIPOLYGON Z(((70 -30 0,75 -30 0,75 -35 0,70 -35 0,70 -30 0)))"
"33024.85","6230075","MULTIPOLYGON Z(((75 -30 0,80 -30 0,80 -35 0,75 -35 0,75 -30 0)))"
"41674.68","6230080","MULTIPOLYGON Z(((80 -30 0,85 -30 0,85 -35 0,80 -35 0,80 -30 0)))"
"37550.38","6230085","MULTIPOLYGON Z(((85 -30 0,90 -30 0,90 -35 0,85 -35 0,85 -30 0)))"
"24649.42","6230090","MULTIPOLYGON Z(((90 -30 0,95 -30 0,95 -35 0,90 -35 0,90 -30 0)))"
"16282.69","6230095","MULTIPOLYGON Z(((95 -30 0,100 -30 0,100 -35 0,95 -35 0,95 -30 0)))"
"5281.69","6230100","MULTIPOLYGON Z(((100 -30 0,105 -30 0,105 -35 0,100 -35 0,100 -30 0)))"
"1338.53","6230105","MULTIPOLYGON Z(((105 -30 0,110 -30 0,110 -35 0,105 -35 0,105 -30 0)))"
"8385.88","6230110","MULTIPOLYGON Z(((110 -30 0,114.9376 -30 0,114.9372 -30.0603 0,114.9572 -30.0756 0,114.9853 -30.1456 0,115 -30.195 0,115 -33.5248 0,114.9971 -33.5241 0,114.9537 -33.6924 0,114.9578 -33.8661 0,114.9767 -34.0186 0,115 -34.1277 0,115 -35 0,110 -35 0,110 -30 0)))"
"1744.83","6230115","MULTIPOLYGON Z(((120 -33.93 0,120 -35 0,118.0406 -35 0,118.0817 -34.9939 0,118.2817 -34.9055 0,118.3876 -34.8403 0,118.3997 -34.8011 0,118.4181 -34.7742 0,118.4446 -34.7435 0,118.4771 -34.7237 0,118.5183 -34.7075 0,118.5821 -34.6907 0,118.6122 -34.6856 0,118.6379 -34.6805 0,118.6991 -34.6503 0,118.7191 -34.6397 0,118.7357 -34.626 0,118.7542 -34.6069 0,118.7194 -34.575 0,118.7216 -34.5695 0,118.7397 -34.55 0,118.7648 -34.5331 0,118.8903 -34.4622 0,118.9117 -34.4531 0,118.9353 -34.4494 0,119.0789 -34.4661 0,119.1114 -34.4747 0,119.1853 -34.495 0,119.2086 -34.5045 0,119.3255 -34.4469 0,119.4675 -34.3318 0,119.4809 -34.2704 0,119.5636 -34.1497 0,119.6161 -34.1 0,119.6442 -34.0897 0,119.6728 -34.0789 0,119.7078 -34.064 0,119.7389 -34.0458 0,119.7546 -34.0322 0,119.7703 -34.0106 0,119.7889 -33.9915 0,119.8129 -33.9781 0,119.98 -33.9344 0,120 -33.93 0)),((116.4622 -35 0,115 -35 0,115 -34.1277 0,115.0103 -34.1759 0,115.0072 -34.2032 0,115.0046 -34.2249 0,115.0089 -34.2624 0,115.0739 -34.3239 0,115.1222 -34.3628 0,115.1467 -34.344 0,115.1683 -34.3128 0,115.2044 -34.3013 0,115.241 -34.2979 0,115.314 -34.3049 0,115.3861 -34.3339 0,115.4957 -34.3836 0,115.648 -34.4678 0,115.7885 -34.5847 0,115.8142 -34.6078 0,115.9133 -34.7032 0,115.9439 -34.7511 0,115.9525 -34.7694 0,115.9736 -34.8195 0,116.0925 -34.8381 0,116.1789 -34.8545 0,116.2169 -34.8661 0,116.2464 -34.8778 0,116.2686 -34.8878 0,116.3247 -34.9183 0,116.3755 -34.9481 0,116.4605 -34.9996 0,116.4622 -35 0)),((115 -33.5248 0,115 -30.195 0,115.0236 -30.2742 0,115.0545 -30.4772 0,115.0473 -30.5047 0,115.0811 -30.5889 0,115.1675 -30.772 0,115.2094 -30.8474 0,115.2469 -30.8919 0,115.3103 -30.9867 0,115.3686 -31.1022 0,115.3753 -31.1222 0,115.395 -31.1842 0,115.4377 -31.2796 0,115.4511 -31.3017 0,115.5672 -31.4836 0,115.6394 -31.5953 0,115.6817 -31.6606 0,115.6936 -31.6836 0,115.7058 -31.7164 0,115.74 -31.8681 0,115.7433 -31.8933 0,115.744 -31.9343 0,115.7378 -32.0953 0,115.7553 -32.1918 0,115.735 -32.2649 0,115.7325 -32.3208 0,115.7439 -32.4489 0,115.7619 -32.5725 0,115.7336 -32.6444 0,115.716 -32.7157 0,115.7182 -32.7704 0,115.7003 -32.7811 0,115.6727 -32.7458 0,115.6321 -32.6486 0,115.6337 -32.6078 0,115.6528 -32.5861 0,115.6912 -32.5541 0,115.6945 -32.5222 0,115.6176 -32.6028 0,115.5944 -32.6707 0,115.6194 -32.8067 0,115.6355 -32.8675 0,115.6531 -32.9245 0,115.6694 -32.9819 0,115.7143 -33.2422 0,115.7126 -33.264 0,115.7044 -33.2864 0,115.6903 -33.3028 0,115.6678 -33.3103 0,115.4297 -33.6051 0,115.3969 -33.6214 0,115.3636 -33.6331 0,115.3155 -33.646 0,115.2825 -33.6506 0,115.2617 -33.6522 0,115.2205 -33.6533 0,115.1558 -33.6356 0,115.1013 -33.6112 0,115.0819 -33.5757 0,115.0397 -33.5338 0,115 -33.5248 0)))"
"138.19","6245005","MULTIPOLYGON Z(((5 -45 0,10 -45 0,10 -50 0,5 -50 0,5 -45 0)))"
"4.21","6245010","MULTIPOLYGON Z(((10 -45 0,15 -45 0,15 -50 0,10 -50 0,10 -45 0)))"
"6570.26","6230120","MULTIPOLYGON Z(((125 -32.7401 0,125 -35 0,120 -35 0,120 -33.93 0,120.005 -33.9289 0,120.0283 -33.9256 0,120.23 -33.9375 0,120.253 -33.9397 0,120.288 -33.9456 0,120.3691 -33.9636 0,120.417 -33.9739 0,120.4855 -33.9489 0,120.5403 -33.9172 0,120.6939 -33.8958 0,120.7228 -33.8944 0,120.7914 -33.8881 0,120.8097 -33.8796 0,120.8347 -33.8669 0,120.8625 -33.8567 0,120.8848 -33.8568 0,120.9297 -33.8628 0,121.0516 -33.8569 0,121.2197 -33.8389 0,121.3361 -33.8155 0,121.3708 -33.8153 0,121.4611 -33.8175 0,121.5226 -33.8215 0,121.6725 -33.8603 0,121.781 -33.8995 0,121.8347 -33.8919 0,121.8617 -33.8805 0,121.886 -33.8587 0,121.9168 -33.8364 0,121.9939 -33.8247 0,122.0137 -33.8311 0,122.0372 -33.8531 0,122.0522 -33.8686 0,122.0715 -33.8932 0,122.0864 -33.9272 0,122.1009 -33.9802 0,122.0797 -34.0178 0,122.1183 -34.0286 0,122.2514 -34.0167 0,122.2623 -33.9659 0,122.2982 -33.9316 0,122.3544 -33.9129 0,122.3771 -33.9124 0,122.4333 -33.9258 0,122.5757 -33.9133 0,122.5938 -33.8981 0,122.7303 -33.8933 0,122.8175 -33.9068 0,122.845 -33.9069 0,122.915 -33.8856 0,123.0178 -33.8576 0,123.0803 -33.8758 0,123.1007 -33.8869 0,123.1394 -33.9492 0,123.1681 -34.0186 0,123.2364 -34 0,123.2827 -33.9712 0,123.3052 -33.9417 0,123.3427 -33.9038 0,123.369 -33.8951 0,123.4055 -33.8958 0,123.4294 -33.897 0,123.4515 -33.9003 0,123.4701 -33.9085 0,123.5408 -33.9058 0,123.6489 -33.8469 0,123.6908 -33.8206 0,123.735 -33.7797 0,123.7359 -33.7524 0,123.7525 -33.7142 0,123.7697 -33.6953 0,123.79 -33.6772 0,123.86 -33.6158 0,123.9183 -33.5831 0,123.9392 -33.5733 0,123.9559 -33.5596 0,123.9647 -33.5389 0,124.0025 -33.3936 0,124.0909 -33.1621 0,124.1064 -33.1394 0,124.1411 -33.0964 0,124.1578 -33.0797 0,124.1901 -33.0492 0,124.2819 -32.9856 0,124.3016 -32.975 0,124.3289 -32.9647 0,124.3528 -32.9575 0,124.4028 -32.9456 0,124.4533 -32.9408 0,124.4975 -32.9369 0,124.5806 -32.9281 0,124.6647 -32.9164 0,124.705 -32.9103 0,124.7466 -32.8978 0,124.8796 -32.8299 0,124.8967 -32.8133 0,124.9272 -32.7856 0,124.9955 -32.7422 0,125 -32.7401 0)))"
"30935.75","6230125","MULTIPOLYGON Z(((130 -31.5891 0,130 -35 0,125 -35 0,125 -32.7401 0,125.2464 -32.6244 0,125.3023 -32.5987 0,125.3369 -32.5906 0,125.3778 -32.5842 0,125.3989 -32.5825 0,125.4443 -32.5733 0,125.515 -32.5468 0,125.5408 -32.5306 0,125.56 -32.5164 0,125.5828 -32.4945 0,125.6177 -32.4678 0,125.8065 -32.3436 0,125.9723 -32.2667 0,126.0125 -32.2742 0,126.0452 -32.2847 0,126.0693 -32.285 0,126.0918 -32.2785 0,126.1308 -32.2546 0,126.1529 -32.2435 0,126.1797 -32.2385 0,126.2086 -32.2408 0,126.2391 -32.247 0,126.2614 -32.2514 0,126.2831 -32.2564 0,126.303 -32.2622 0,126.3286 -32.2722 0,126.3994 -32.2922 0,126.4589 -32.2997 0,126.5736 -32.3092 0,126.6386 -32.3142 0,126.6872 -32.3158 0,126.9905 -32.305 0,127.023 -32.3036 0,127.125 -32.2985 0,127.165 -32.2939 0,127.2678 -32.2783 0,127.3347 -32.2669 0,127.5386 -32.2028 0,127.6288 -32.1708 0,127.7375 -32.1347 0,127.8283 -32.1195 0,127.9494 -32.1011 0,128.0124 -32.0896 0,128.1827 -32.0317 0,128.5544 -31.8883 0,128.7041 -31.8164 0,128.7733 -31.7792 0,128.793 -31.7694 0,128.9525 -31.7033 0,128.9787 -31.6961 0,129.0003 -31.6926 0,129.0294 -31.6875 0,129.0602 -31.6825 0,129.2319 -31.6583 0,129.4755 -31.6386 0,129.7011 -31.6217 0,129.8383 -31.6144 0,129.8851 -31.603 0,129.9358 -31.5933 0,130 -31.5891 0)))"
"120543.55","6230130","MULTIPOLYGON Z(((135 -33.7465 0,135 -35 0,130 -35 0,130 -31.5891 0,130.1489 -31.5792 0,130.2364 -31.5764 0,130.2633 -31.5761 0,130.6444 -31.6039 0,130.703 -31.6089 0,130.7322 -31.6108 0,130.7637 -31.6121 0,130.7936 -31.6103 0,130.844 -31.6047 0,131.0125 -31.5489 0,131.0412 -31.5333 0,131.0694 -31.5083 0,131.0902 -31.4914 0,131.1152 -31.4775 0,131.1486 -31.474 0,131.1742 -31.4785 0,131.2769 -31.5117 0,131.365 -31.5433 0,131.4691 -31.5858 0,131.4925 -31.5955 0,131.6666 -31.6706 0,131.7691 -31.7222 0,131.8158 -31.7478 0,132.0269 -31.8819 0,132.1375 -31.9708 0,132.1547 -31.99 0,132.1728 -32.0089 0,132.1959 -32.0269 0,132.265 -32.0417 0,132.3278 -32.0378 0,132.4142 -32.0117 0,132.4554 -31.97 0,132.4889 -31.9525 0,132.5183 -31.9447 0,132.5491 -31.9389 0,132.5844 -31.9358 0,132.7644 -31.9508 0,132.7853 -31.9562 0,132.8329 -31.9779 0,132.8594 -32.0061 0,132.9736 -32.0917 0,133.0262 -32.1014 0,133.0655 -32.1199 0,133.0848 -32.1379 0,133.1359 -32.1844 0,133.1667 -32.1908 0,133.2261 -32.1975 0,133.4172 -32.2133 0,133.4851 -32.2099 0,133.5667 -32.1657 0,133.5814 -32.1149 0,133.6059 -32.0981 0,133.6737 -32.1157 0,133.6628 -32.1524 0,133.695 -32.1811 0,133.7255 -32.2005 0,133.7567 -32.2139 0,133.8263 -32.2508 0,133.8736 -32.2992 0,133.9019 -32.3294 0,133.9508 -32.3983 0,133.9341 -32.4217 0,133.9028 -32.4156 0,133.8833 -32.4047 0,133.8544 -32.4604 0,133.8529 -32.5418 0,133.8907 -32.5482 0,133.9555 -32.4958 0,134.1141 -32.4535 0,134.143 -32.4575 0,134.1841 -32.4867 0,134.2055 -32.5036 0,134.223 -32.5225 0,134.2764 -32.5885 0,134.2971 -32.6775 0,134.2765 -32.7288 0,134.2241 -32.7839 0,134.2082 -32.8076 0,134.194 -32.7569 0,134.1547 -32.7258 0,134.0745 -32.7209 0,134.1294 -32.8428 0,134.1957 -32.9544 0,134.2693 -33.12 0,134.2687 -33.1456 0,134.3295 -33.2028 0,134.3877 -33.1822 0,134.4087 -33.1645 0,134.5936 -33.14 0,134.6893 -33.1671 0,134.7075 -33.1772 0,134.8086 -33.3528 0,134.828 -33.3947 0,134.858 -33.4719 0,134.8633 -33.4961 0,134.8684 -33.5415 0,134.8626 -33.568 0,134.8482 -33.5958 0,134.8407 -33.6378 0,134.9308 -33.7025 0,134.9816 -33.7344 0,135 -33.7465 0)))"
"631.64","6230135","MULTIPOLYGON Z(((138.5108 -35 0,137.7662 -35 0,137.8097 -34.8736 0,137.8269 -34.8392 0,137.8755 -34.7111 0,137.8867 -34.6575 0,137.8873 -34.6002 0,137.8892 -34.5253 0,137.9244 -34.4254 0,137.9407 -34.4072 0,137.9727 -34.3864 0,137.99 -34.3731 0,138.019 -34.3442 0,138.0337 -34.3019 0,138.0196 -34.2845 0,138.0069 -34.2572 0,138.068 -34.1396 0,138.0923 -34.1349 0,138.1519 -34.2069 0,138.2197 -34.3149 0,138.2355 -34.3569 0,138.2425 -34.3831 0,138.2655 -34.4586 0,138.275 -34.4801 0,138.2901 -34.5007 0,138.4031 -34.6139 0,138.42 -34.6275 0,138.4352 -34.6422 0,138.4961 -34.7289 0,138.5045 -34.7733 0,138.4811 -34.8629 0,138.4864 -34.8939 0,138.4983 -34.9344 0,138.5108 -35 0)),((136.9687 -35 0,135.9805 -35 0,136.0046 -34.9918 0,136.02 -34.7951 0,136.0067 -34.7426 0,135.9539 -34.7672 0,135.9022 -34.8069 0,135.8729 -34.8199 0,135.8291 -34.8247 0,135.8038 -34.8152 0,135.875 -34.6383 0,135.9369 -34.5369 0,135.9672 -34.5156 0,136.0403 -34.4836 0,136.1259 -34.3621 0,136.1487 -34.3465 0,136.185 -34.3378 0,136.2066 -34.3322 0,136.2413 -34.2972 0,136.2569 -34.2774 0,136.3061 -34.1989 0,136.3182 -34.1901 0,136.3514 -34.1221 0,136.3566 -34.0902 0,136.4135 -34.041 0,136.5799 -33.932 0,136.6611 -33.8906 0,136.8639 -33.807 0,136.9028 -33.7731 0,136.8843 -33.7625 0,136.9497 -33.681 0,136.9784 -33.6885 0,137.0203 -33.7173 0,137.1421 -33.7138 0,137.1653 -33.7033 0,137.21 -33.6661 0,137.2269 -33.6433 0,137.2794 -33.5618 0,137.3611 -33.4294 0,137.3794 -33.3833 0,137.3754 -33.3517 0,137.3786 -33.3208 0,137.3853 -33.3003 0,137.443 -33.1944 0,137.4883 -33.1278 0,137.5955 -33.0297 0,137.7227 -32.9953 0,137.7748 -32.9928 0,137.8076 -32.8479 0,137.8012 -32.741 0,137.7919 -32.7224 0,137.7784 -32.7067 0,137.7551 -32.6958 0,137.7544 -32.5761 0,137.7553 -32.5511 0,137.763 -32.5325 0,137.8163 -32.5669 0,137.8299 -32.6314 0,137.8438 -32.6881 0,137.8964 -32.7872 0,137.9541 -33.0092 0,137.9777 -33.0217 0,138.0089 -33.0288 0,138.0394 -33.0781 0,138.0469 -33.1294 0,138.0196 -33.1481 0,137.955 -33.1495 0,137.9019 -33.1675 0,137.845 -33.2019 0,137.8283 -33.2232 0,137.8143 -33.2781 0,137.8475 -33.3228 0,137.9161 -33.4414 0,137.9417 -33.5103 0,137.9486 -33.5593 0,137.9322 -33.5953 0,137.9107 -33.5981 0,137.8901 -33.6051 0,137.7778 -33.6974 0,137.6322 -33.8492 0,137.6029 -33.884 0,137.595 -33.9558 0,137.5555 -34.065 0,137.5439 -34.0955 0,137.5148 -34.1433 0,137.5033 -34.1506 0,137.4661 -34.1435 0,137.4517 -34.1604 0,137.4697 -34.1925 0,137.4872 -34.2425 0,137.4933 -34.2864 0,137.4811 -34.4717 0,137.4986 -34.6586 0,137.4541 -34.897 0,137.4471 -34.9171 0,137.4341 -34.9389 0,137.4064 -34.9567 0,137.3847 -34.9608 0,137.2987 -34.9289 0,137.2815 -34.9065 0,137.1933 -34.9107 0,137.1352 -34.9282 0,137.1077 -34.9296 0,137.0794 -34.9225 0,137.0522 -34.9092 0,137.0241 -34.902 0,136.977 -34.9589 0,136.9687 -35 0)),((135.9512 -35 0,135 -35 0,135 -33.7465 0,135.0336 -33.7686 0,135.0575 -33.7906 0,135.1938 -33.9194 0,135.2611 -34.0065 0,135.2726 -34.1203 0,135.31 -34.1939 0,135.3491 -34.2892 0,135.3931 -34.4953 0,135.3768 -34.526 0,135.3822 -34.5522 0,135.3949 -34.5836 0,135.4411 -34.6046 0,135.4959 -34.6171 0,135.3965 -34.644 0,135.3444 -34.6142 0,135.2132 -34.4981 0,135.2105 -34.4719 0,135.2085 -34.4358 0,135.1516 -34.5039 0,135.1123 -34.5948 0,135.1471 -34.5881 0,135.2159 -34.5651 0,135.248 -34.5732 0,135.3264 -34.6249 0,135.4747 -34.7511 0,135.5824 -34.8658 0,135.6061 -34.8931 0,135.6194 -34.9208 0,135.6436 -34.9528 0,135.6653 -34.958 0,135.6797 -34.9538 0,135.7011 -34.9103 0,135.7057 -34.8882 0,135.724 -34.8678 0,135.7551 -34.8581 0,135.7867 -34.8603 0,135.8151 -34.8703 0,135.8466 -34.8903 0,135.9301 -34.9667 0,135.9512 -35 0)))"
"58.19","6245015","MULTIPOLYGON Z(((15 -45 0,20 -45 0,20 -50 0,15 -50 0,15 -45 0)))"
"38193.05","6230150","MULTIPOLYGON Z(((153.2396 -30 0,155 -30 0,155 -35 0,150.8267 -35 0,150.7819 -34.9617 0,150.7469 -34.8775 0,150.7561 -34.8378 0,150.7669 -34.8196 0,150.7825 -34.8047 0,150.801 -34.7962 0,150.8313 -34.786 0,150.8736 -34.6611 0,150.8813 -34.5992 0,150.8752 -34.5842 0,150.8405 -34.5583 0,150.9341 -34.3317 0,150.96 -34.2983 0,150.9763 -34.2775 0,151.0238 -34.2219 0,151.0639 -34.1925 0,151.0851 -34.18 0,151.1141 -34.1664 0,151.1953 -34.0568 0,151.155 -34.0257 0,151.0997 -34.0138 0,151.1783 -33.9875 0,151.2366 -33.9927 0,151.2728 -33.9694 0,151.2969 -33.8975 0,151.3402 -33.6286 0,151.4547 -33.5007 0,151.4868 -33.3936 0,151.4674 -33.3751 0,151.4448 -33.3622 0,151.4546 -33.3168 0,151.5019 -33.2853 0,151.5287 -33.2768 0,151.5524 -33.2824 0,151.5741 -33.2672 0,151.5938 -33.2347 0,151.6305 -33.1644 0,151.669 -33.07 0,151.8121 -32.8888 0,151.8376 -32.8722 0,151.9528 -32.8271 0,151.9966 -32.8131 0,152.1447 -32.7705 0,152.1194 -32.7253 0,152.1274 -32.6822 0,152.2275 -32.6314 0,152.2808 -32.6014 0,152.3278 -32.5528 0,152.3558 -32.5283 0,152.3772 -32.5114 0,152.3969 -32.5008 0,152.5297 -32.4036 0,152.5413 -32.2636 0,152.5119 -32.131 0,152.5575 -32.0292 0,152.5936 -31.9842 0,152.6247 -31.9489 0,152.65 -31.9225 0,152.6647 -31.9075 0,152.6844 -31.89 0,152.7602 -31.8106 0,152.8283 -31.7044 0,152.8488 -31.6567 0,152.8616 -31.6067 0,152.8864 -31.5392 0,152.9541 -31.3594 0,152.973 -31.2433 0,153.0525 -31.035 0,153.075 -30.9486 0,153.0571 -30.8876 0,153.0216 -30.8839 0,153.0055 -30.8353 0,153.0039 -30.8136 0,153.0037 -30.7844 0,153.0053 -30.7208 0,153.0133 -30.6092 0,153.0186 -30.5686 0,153.0326 -30.514 0,153.138 -30.2589 0,153.1703 -30.205 0,153.205 -30.1147 0,153.2396 -30 0)))"
"30931.88","6230155","MULTIPOLYGON Z(((155 -30 0,160 -30 0,160 -35 0,155 -35 0,155 -30 0)))"
"24578.86","6230160","MULTIPOLYGON Z(((160 -30 0,165 -30 0,165 -35 0,160 -35 0,160 -30 0)))"
"17251.70","6230165","MULTIPOLYGON Z(((165 -30 0,170 -30 0,170 -35 0,165 -35 0,165 -30 0)))"
"38324.39","6230170","MULTIPOLYGON Z(((170 -30 0,175 -30 0,175 -35 0,173.8252 -35 0,173.5894 -34.9286 0,173.5758 -34.9296 0,173.5669 -34.9361 0,173.5621 -34.9549 0,173.5416 -34.9886 0,173.4933 -34.9953 0,173.4715 -34.9903 0,173.4541 -34.9817 0,173.4417 -34.9733 0,173.4293 -34.9606 0,173.4191 -34.9458 0,173.4116 -34.9318 0,173.4009 -34.9101 0,173.4025 -34.8949 0,173.413 -34.8889 0,173.4333 -34.8906 0,173.4479 -34.8888 0,173.498 -34.8688 0,173.4508 -34.8078 0,173.4261 -34.82 0,173.4008 -34.8633 0,173.3723 -34.9321 0,173.3647 -34.9722 0,173.3589 -34.9811 0,173.3387 -35 0,173.2635 -35 0,173.2594 -34.9789 0,173.2611 -34.9629 0,173.2711 -34.9436 0,173.2427 -34.8847 0,173.2136 -34.8719 0,173.1519 -34.84 0,173.1358 -34.8303 0,173.1286 -34.8225 0,173.1208 -34.8106 0,173.1105 -34.7914 0,173.0577 -34.6803 0,173.0533 -34.6655 0,172.973 -34.5811 0,172.9361 -34.5672 0,172.9239 -34.5589 0,172.9105 -34.5469 0,172.9586 -34.4671 0,172.9841 -34.4728 0,172.9975 -34.4983 0,173.0121 -34.5278 0,173.0289 -34.5268 0,173.0416 -34.52 0,173.0389 -34.4369 0,173.0208 -34.4222 0,172.9119 -34.4147 0,172.9008 -34.4147 0,172.7391 -34.4356 0,172.7225 -34.4953 0,172.8125 -34.5689 0,172.828 -34.5844 0,172.9472 -34.7169 0,173.1378 -34.93 0,173.1511 -34.9467 0,173.1591 -34.9583 0,173.1776 -34.9901 0,173.1827 -35 0,170 -35 0,170 -30 0)))"
"32292.44","6230175","MULTIPOLYGON Z(((175 -30 0,180 -30 0,180 -35 0,175 -35 0,175 -30 0)))"
"16893.16","6235000","MULTIPOLYGON Z(((0 -35 0,5 -35 0,5 -40 0,0 -40 0,0 -35 0)))"
"31413.69","6235005","MULTIPOLYGON Z(((5 -35 0,10 -35 0,10 -40 0,5 -40 0,5 -35 0)))"
"41231.66","6235010","MULTIPOLYGON Z(((10 -35 0,15 -35 0,15 -40 0,10 -40 0,10 -35 0)))"
"64857.40","6235015","MULTIPOLYGON Z(((15 -35 0,20 -35 0,20 -40 0,15 -40 0,15 -35 0)))"
"32541.92","6235020","MULTIPOLYGON Z(((20 -35 0,25 -35 0,25 -40 0,20 -40 0,20 -35 0)))"
"48303.46","6235025","MULTIPOLYGON Z(((25 -35 0,30 -35 0,30 -40 0,25 -40 0,25 -35 0)))"
"88443.78","6235030","MULTIPOLYGON Z(((30 -35 0,35 -35 0,35 -40 0,30 -40 0,30 -35 0)))"
"18616.22","6235035","MULTIPOLYGON Z(((35 -35 0,40 -35 0,40 -40 0,35 -40 0,35 -35 0)))"
"16807.88","6235040","MULTIPOLYGON Z(((40 -35 0,45 -35 0,45 -40 0,40 -40 0,40 -35 0)))"
"12971.77","6235045","MULTIPOLYGON Z(((45 -35 0,50 -35 0,50 -40 0,45 -40 0,45 -35 0)))"
"12566.06","6235050","MULTIPOLYGON Z(((50 -35 0,55 -35 0,55 -40 0,50 -40 0,50 -35 0)))"
"18083.01","6235055","MULTIPOLYGON Z(((55 -35 0,60 -35 0,60 -40 0,55 -40 0,55 -35 0)))"
"15335.69","6235060","MULTIPOLYGON Z(((60 -35 0,65 -35 0,65 -40 0,60 -40 0,60 -35 0)))"
"12016.45","6235065","MULTIPOLYGON Z(((65 -35 0,70 -35 0,70 -40 0,65 -40 0,65 -35 0)))"
"12985.62","6235070","MULTIPOLYGON Z(((70 -35 0,75 -35 0,75 -40 0,70 -40 0,70 -35 0)))"
"7051.11","6235075","MULTIPOLYGON Z(((75 -35 0,80 -35 0,80 -40 0,75 -40 0,75 -35 0)))"
"27794.94","6235080","MULTIPOLYGON Z(((80 -35 0,85 -35 0,85 -40 0,80 -40 0,80 -35 0)))"
"28823.70","6235085","MULTIPOLYGON Z(((85 -35 0,90 -35 0,90 -40 0,85 -40 0,85 -35 0)))"
"15464.83","6235090","MULTIPOLYGON Z(((90 -35 0,95 -35 0,95 -40 0,90 -40 0,90 -35 0)))"
"6406.86","6235095","MULTIPOLYGON Z(((95 -35 0,100 -35 0,100 -40 0,95 -40 0,95 -35 0)))"
"4276.14","6235100","MULTIPOLYGON Z(((100 -35 0,105 -35 0,105 -40 0,100 -40 0,100 -35 0)))"
"1482.91","6235105","MULTIPOLYGON Z(((105 -35 0,110 -35 0,110 -40 0,105 -40 0,105 -35 0)))"
