"YEAR","GEAR","REGION","OCEAN","FAO_AREA","SPECIES","QUANTITY"
"1972","GILL","Pacific, Western Central","Pacific","71","THR",0
"1972","GILL","Pacific, Western Central","Pacific","71","SKH",0
"1972","GILL","Pacific, Western Central","Pacific","71","NTAD",0
"1972","GILL","Pacific, Western Central","Pacific","71","LOT",0
"1972","GILL","Pacific, Western Central","Pacific","71","FRZ",0
"1972","GILL","Pacific, Western Central","Pacific","71","KAW",0
"1972","GILL","Pacific, Western Central","Pacific","71","COM",0
"1972","LL","Atlantic, Southeast","Atlantic","47","YFT",0
"1972","LL","Atlantic, Southeast","Atlantic","47","BET",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SKJ",0
"1972","LL","Atlantic, Southeast","Atlantic","47","ALB",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SBF",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SWO",0
"1972","LL","Atlantic, Southeast","Atlantic","47","BLM",0
"1972","LL","Atlantic, Southeast","Atlantic","47","BUM",0
"1972","LL","Atlantic, Southeast","Atlantic","47","MLS",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SFA",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SSP",0
"1972","LL","Atlantic, Southeast","Atlantic","47","BILL",0
"1972","LL","Atlantic, Southeast","Atlantic","47","TUX",0
"1972","LL","Atlantic, Southeast","Atlantic","47","BSH",0
"1972","LL","Atlantic, Southeast","Atlantic","47","FAL",0
"1972","LL","Atlantic, Southeast","Atlantic","47","MSK",0
"1972","LL","Atlantic, Southeast","Atlantic","47","OCS",0
"1972","LL","Atlantic, Southeast","Atlantic","47","POR",0
"1972","LL","Atlantic, Southeast","Atlantic","47","RSK",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SPY",0
"1972","LL","Atlantic, Southeast","Atlantic","47","THR",0
"1972","LL","Atlantic, Southeast","Atlantic","47","SKH",0
"1972","LL","Atlantic, Southeast","Atlantic","47","NTAD",0
"1972","LL","Atlantic, Southeast","Atlantic","47","LOT",0
"1972","LL","Atlantic, Southeast","Atlantic","47","FRZ",0
"1972","LL","Atlantic, Southeast","Atlantic","47","KAW",0
"1972","LL","Atlantic, Southeast","Atlantic","47","COM",0
"1972","LL","Indian Ocean, Eastern","Indian","57","YFT",3435.55
"1972","LL","Indian Ocean, Eastern","Indian","57","BET",2170.5
"1972","LL","Indian Ocean, Eastern","Indian","57","SKJ",0
"1972","LL","Indian Ocean, Eastern","Indian","57","ALB",1881.08
"1972","LL","Indian Ocean, Eastern","Indian","57","SBF",15.75
"1972","LL","Indian Ocean, Eastern","Indian","57","SWO",216.96
"1972","LL","Indian Ocean, Eastern","Indian","57","BLM",204.4
"1972","LL","Indian Ocean, Eastern","Indian","57","BUM",374.79
"1972","LL","Indian Ocean, Eastern","Indian","57","MLS",158.21
"1972","LL","Indian Ocean, Eastern","Indian","57","SFA",0
"1972","LL","Indian Ocean, Eastern","Indian","57","SSP",0
"1972","LL","Indian Ocean, Eastern","Indian","57","BILL",90.31
"1972","LL","Indian Ocean, Eastern","Indian","57","TUX",0.81
"1972","LL","Indian Ocean, Eastern","Indian","57","BSH",0
"1972","LL","Indian Ocean, Eastern","Indian","57","FAL",0
"1972","LL","Indian Ocean, Eastern","Indian","57","MSK",0
"1972","LL","Indian Ocean, Eastern","Indian","57","OCS",0
"1972","LL","Indian Ocean, Eastern","Indian","57","POR",0
"1972","LL","Indian Ocean, Eastern","Indian","57","RSK",0
"1972","LL","Indian Ocean, Eastern","Indian","57","SPY",0
"1972","LL","Indian Ocean, Eastern","Indian","57","THR",0
"1972","LL","Indian Ocean, Eastern","Indian","57","SKH",0
"1972","LL","Indian Ocean, Eastern","Indian","57","NTAD",0
"1972","LL","Indian Ocean, Eastern","Indian","57","LOT",0
"1972","LL","Indian Ocean, Eastern","Indian","57","FRZ",0
"1972","LL","Indian Ocean, Eastern","Indian","57","KAW",0
"1972","LL","Indian Ocean, Eastern","Indian","57","COM",0
"1972","LL","Indian Ocean, Western","Indian","51","YFT",6745.25
"1972","LL","Indian Ocean, Western","Indian","51","BET",2586.26
"1972","LL","Indian Ocean, Western","Indian","51","SKJ",0
"1972","LL","Indian Ocean, Western","Indian","51","ALB",4229.52
"1972","LL","Indian Ocean, Western","Indian","51","SBF",22.04
"1972","LL","Indian Ocean, Western","Indian","51","SWO",313.96
"1972","LL","Indian Ocean, Western","Indian","51","BLM",141.95
"1972","LL","Indian Ocean, Western","Indian","51","BUM",429.23
"1972","LL","Indian Ocean, Western","Indian","51","MLS",201.58
"1972","LL","Indian Ocean, Western","Indian","51","SFA",0
"1972","LL","Indian Ocean, Western","Indian","51","SSP",0
"1972","LL","Indian Ocean, Western","Indian","51","BILL",188.75
"1972","LL","Indian Ocean, Western","Indian","51","TUX",1.15
"1972","LL","Indian Ocean, Western","Indian","51","BSH",0
"1972","LL","Indian Ocean, Western","Indian","51","FAL",0
"1972","LL","Indian Ocean, Western","Indian","51","MSK",0
"1972","LL","Indian Ocean, Western","Indian","51","OCS",0
"1972","LL","Indian Ocean, Western","Indian","51","POR",0
"1972","LL","Indian Ocean, Western","Indian","51","RSK",0
"1972","LL","Indian Ocean, Western","Indian","51","SPY",0
"1972","LL","Indian Ocean, Western","Indian","51","THR",0
"1972","LL","Indian Ocean, Western","Indian","51","SKH",0
"1972","LL","Indian Ocean, Western","Indian","51","NTAD",0
"1972","LL","Indian Ocean, Western","Indian","51","LOT",0
"1972","LL","Indian Ocean, Western","Indian","51","FRZ",0
"1972","LL","Indian Ocean, Western","Indian","51","KAW",0
"1972","LL","Indian Ocean, Western","Indian","51","COM",0
"1972","LL",NA,NA,NA,"YFT",92.09
"1972","LL",NA,NA,NA,"BET",55.07
"1972","LL",NA,NA,NA,"SKJ",0
"1972","LL",NA,NA,NA,"ALB",204.74
"1972","LL",NA,NA,NA,"SBF",0
"1972","LL",NA,NA,NA,"SWO",19.53
"1972","LL",NA,NA,NA,"BLM",8.15
"1972","LL",NA,NA,NA,"BUM",16.89
"1972","LL",NA,NA,NA,"MLS",4.55
"1972","LL",NA,NA,NA,"SFA",0
"1972","LL",NA,NA,NA,"SSP",0
"1972","LL",NA,NA,NA,"BILL",2.01
"1972","LL",NA,NA,NA,"TUX",0
"1972","LL",NA,NA,NA,"BSH",0
"1972","LL",NA,NA,NA,"FAL",0
"1972","LL",NA,NA,NA,"MSK",0
"1972","LL",NA,NA,NA,"OCS",0
"1972","LL",NA,NA,NA,"POR",0
"1972","LL",NA,NA,NA,"RSK",0
"1972","LL",NA,NA,NA,"SPY",0
"1972","LL",NA,NA,NA,"THR",0
"1972","LL",NA,NA,NA,"SKH",0
"1972","LL",NA,NA,NA,"NTAD",0
"1972","LL",NA,NA,NA,"LOT",0
"1972","LL",NA,NA,NA,"FRZ",0
"1972","LL",NA,NA,NA,"KAW",0
"1972","LL",NA,NA,NA,"COM",0
"1972","TROL","Indian Ocean, Western","Indian","51","YFT",178.812
"1972","TROL","Indian Ocean, Western","Indian","51","BET",0
"1972","TROL","Indian Ocean, Western","Indian","51","SKJ",340
"1972","TROL","Indian Ocean, Western","Indian","51","ALB",0
"1972","TROL","Indian Ocean, Western","Indian","51","SBF",0
"1972","TROL","Indian Ocean, Western","Indian","51","SWO",0
"1972","TROL","Indian Ocean, Western","Indian","51","BLM",0
"1972","TROL","Indian Ocean, Western","Indian","51","BUM",0
"1972","TROL","Indian Ocean, Western","Indian","51","MLS",0
"1972","TROL","Indian Ocean, Western","Indian","51","SFA",0
"1972","TROL","Indian Ocean, Western","Indian","51","SSP",0
"1972","TROL","Indian Ocean, Western","Indian","51","BILL",0
"1972","TROL","Indian Ocean, Western","Indian","51","TUX",0
"1972","TROL","Indian Ocean, Western","Indian","51","BSH",0
"1972","TROL","Indian Ocean, Western","Indian","51","FAL",0
"1972","TROL","Indian Ocean, Western","Indian","51","MSK",0
"1972","TROL","Indian Ocean, Western","Indian","51","OCS",0
"1972","TROL","Indian Ocean, Western","Indian","51","POR",0
"1972","TROL","Indian Ocean, Western","Indian","51","RSK",0
"1972","TROL","Indian Ocean, Western","Indian","51","SPY",0
"1972","TROL","Indian Ocean, Western","Indian","51","THR",0
"1972","TROL","Indian Ocean, Western","Indian","51","SKH",0
"1972","TROL","Indian Ocean, Western","Indian","51","NTAD",1203.035
"1972","TROL","Indian Ocean, Western","Indian","51","LOT",0
"1972","TROL","Indian Ocean, Western","Indian","51","FRZ",108.539
"1972","TROL","Indian Ocean, Western","Indian","51","KAW",376.414
"1972","TROL","Indian Ocean, Western","Indian","51","COM",0
"1973","BBN","Indian Ocean, Western","Indian","51","YFT",0
"1973","BBN","Indian Ocean, Western","Indian","51","BET",0
"1973","BBN","Indian Ocean, Western","Indian","51","SKJ",0
"1973","BBN","Indian Ocean, Western","Indian","51","ALB",0
"1973","BBN","Indian Ocean, Western","Indian","51","SBF",0
"1973","BBN","Indian Ocean, Western","Indian","51","SWO",0
"1973","BBN","Indian Ocean, Western","Indian","51","BLM",0
"1973","BBN","Indian Ocean, Western","Indian","51","BUM",0
"1973","BBN","Indian Ocean, Western","Indian","51","MLS",0
"1973","BBN","Indian Ocean, Western","Indian","51","SFA",0
"1973","BBN","Indian Ocean, Western","Indian","51","SSP",0
"1973","BBN","Indian Ocean, Western","Indian","51","BILL",0
"1973","BBN","Indian Ocean, Western","Indian","51","TUX",0
"1973","BBN","Indian Ocean, Western","Indian","51","BSH",0
"1973","BBN","Indian Ocean, Western","Indian","51","FAL",0
"1973","BBN","Indian Ocean, Western","Indian","51","MSK",0
"1973","BBN","Indian Ocean, Western","Indian","51","OCS",0
"1973","BBN","Indian Ocean, Western","Indian","51","POR",0
"1973","BBN","Indian Ocean, Western","Indian","51","RSK",0
"1973","BBN","Indian Ocean, Western","Indian","51","SPY",0
"1973","BBN","Indian Ocean, Western","Indian","51","THR",0
"1973","BBN","Indian Ocean, Western","Indian","51","SKH",0
"1973","BBN","Indian Ocean, Western","Indian","51","NTAD",0
"1973","BBN","Indian Ocean, Western","Indian","51","LOT",0
"1973","BBN","Indian Ocean, Western","Indian","51","FRZ",0
"1973","BBN","Indian Ocean, Western","Indian","51","KAW",0
"1973","BBN","Indian Ocean, Western","Indian","51","COM",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","YFT",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","BET",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SKJ",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","ALB",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SBF",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SWO",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","BLM",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","BUM",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","MLS",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SFA",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SSP",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","BILL",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","TUX",537
"1973","GILL","Indian Ocean, Eastern","Indian","57","BSH",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","FAL",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","MSK",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","OCS",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","POR",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","RSK",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SPY",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","THR",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","SKH",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","NTAD",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","LOT",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","FRZ",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","KAW",0
"1973","GILL","Indian Ocean, Eastern","Indian","57","COM",0
"1973","GILL","Pacific, Western Central","Pacific","71","YFT",0
"1973","GILL","Pacific, Western Central","Pacific","71","BET",0
"1973","GILL","Pacific, Western Central","Pacific","71","SKJ",0
"1973","GILL","Pacific, Western Central","Pacific","71","ALB",0
"1973","GILL","Pacific, Western Central","Pacific","71","SBF",0
"1973","GILL","Pacific, Western Central","Pacific","71","SWO",0
"1973","GILL","Pacific, Western Central","Pacific","71","BLM",0
"1973","GILL","Pacific, Western Central","Pacific","71","BUM",0
"1973","GILL","Pacific, Western Central","Pacific","71","MLS",0
"1973","GILL","Pacific, Western Central","Pacific","71","SFA",0
"1973","GILL","Pacific, Western Central","Pacific","71","SSP",0
"1973","GILL","Pacific, Western Central","Pacific","71","BILL",0
"1973","GILL","Pacific, Western Central","Pacific","71","TUX",3709
"1973","GILL","Pacific, Western Central","Pacific","71","BSH",0
"1973","GILL","Pacific, Western Central","Pacific","71","FAL",0
"1973","GILL","Pacific, Western Central","Pacific","71","MSK",0
"1973","GILL","Pacific, Western Central","Pacific","71","OCS",0
"1973","GILL","Pacific, Western Central","Pacific","71","POR",0
"1973","GILL","Pacific, Western Central","Pacific","71","RSK",0
"1973","GILL","Pacific, Western Central","Pacific","71","SPY",0
"1973","GILL","Pacific, Western Central","Pacific","71","THR",0
"1973","GILL","Pacific, Western Central","Pacific","71","SKH",0
"1973","GILL","Pacific, Western Central","Pacific","71","NTAD",0
"1973","GILL","Pacific, Western Central","Pacific","71","LOT",0
"1973","GILL","Pacific, Western Central","Pacific","71","FRZ",0
"1973","GILL","Pacific, Western Central","Pacific","71","KAW",0
"1973","GILL","Pacific, Western Central","Pacific","71","COM",0
"1973","LL","Atlantic, Southeast","Atlantic","47","YFT",0
"1973","LL","Atlantic, Southeast","Atlantic","47","BET",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SKJ",0
"1973","LL","Atlantic, Southeast","Atlantic","47","ALB",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SBF",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SWO",0
"1973","LL","Atlantic, Southeast","Atlantic","47","BLM",0
"1973","LL","Atlantic, Southeast","Atlantic","47","BUM",0
"1973","LL","Atlantic, Southeast","Atlantic","47","MLS",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SFA",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SSP",0
"1973","LL","Atlantic, Southeast","Atlantic","47","BILL",0
"1973","LL","Atlantic, Southeast","Atlantic","47","TUX",0
"1973","LL","Atlantic, Southeast","Atlantic","47","BSH",0
"1973","LL","Atlantic, Southeast","Atlantic","47","FAL",0
"1973","LL","Atlantic, Southeast","Atlantic","47","MSK",0
"1973","LL","Atlantic, Southeast","Atlantic","47","OCS",0
"1973","LL","Atlantic, Southeast","Atlantic","47","POR",0
"1973","LL","Atlantic, Southeast","Atlantic","47","RSK",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SPY",0
"1973","LL","Atlantic, Southeast","Atlantic","47","THR",0
"1973","LL","Atlantic, Southeast","Atlantic","47","SKH",0
"1973","LL","Atlantic, Southeast","Atlantic","47","NTAD",0
"1973","LL","Atlantic, Southeast","Atlantic","47","LOT",0
"1973","LL","Atlantic, Southeast","Atlantic","47","FRZ",0
"1973","LL","Atlantic, Southeast","Atlantic","47","KAW",0
"1973","LL","Atlantic, Southeast","Atlantic","47","COM",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","YFT",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","BET",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SKJ",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","ALB",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SBF",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SWO",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","BLM",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","BUM",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","MLS",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SFA",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SSP",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","BILL",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","TUX",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","BSH",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","FAL",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","MSK",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","OCS",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","POR",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","RSK",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SPY",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","THR",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","SKH",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","NTAD",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","LOT",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","FRZ",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","KAW",0
"1973","LL","Indian Ocean, Antarctic","Indian","58","COM",0
"1973","LL","Indian Ocean, Eastern","Indian","57","YFT",2773.39
"1973","LL","Indian Ocean, Eastern","Indian","57","BET",1940.49
"1973","LL","Indian Ocean, Eastern","Indian","57","SKJ",0
"1973","LL","Indian Ocean, Eastern","Indian","57","ALB",3407.75
"1973","LL","Indian Ocean, Eastern","Indian","57","SBF",1.3
"1973","LL","Indian Ocean, Eastern","Indian","57","SWO",149.91
"1973","LL","Indian Ocean, Eastern","Indian","57","BLM",163.74
"1973","LL","Indian Ocean, Eastern","Indian","57","BUM",319.11
"1973","LL","Indian Ocean, Eastern","Indian","57","MLS",207.94
"1973","LL","Indian Ocean, Eastern","Indian","57","SFA",0
"1973","LL","Indian Ocean, Eastern","Indian","57","SSP",0
"1973","LL","Indian Ocean, Eastern","Indian","57","BILL",6.42
"1973","LL","Indian Ocean, Eastern","Indian","57","TUX",12.33
"1973","LL","Indian Ocean, Eastern","Indian","57","BSH",0
"1973","LL","Indian Ocean, Eastern","Indian","57","FAL",0
"1973","LL","Indian Ocean, Eastern","Indian","57","MSK",0
"1973","LL","Indian Ocean, Eastern","Indian","57","OCS",0
"1973","LL","Indian Ocean, Eastern","Indian","57","POR",0
"1973","LL","Indian Ocean, Eastern","Indian","57","RSK",0
"1973","LL","Indian Ocean, Eastern","Indian","57","SPY",0
"1973","LL","Indian Ocean, Eastern","Indian","57","THR",0
"1973","LL","Indian Ocean, Eastern","Indian","57","SKH",0
"1973","LL","Indian Ocean, Eastern","Indian","57","NTAD",0
"1973","LL","Indian Ocean, Eastern","Indian","57","LOT",0
"1973","LL","Indian Ocean, Eastern","Indian","57","FRZ",0
"1973","LL","Indian Ocean, Eastern","Indian","57","KAW",0
"1973","LL","Indian Ocean, Eastern","Indian","57","COM",0
"1973","LL","Indian Ocean, Western","Indian","51","YFT",2131.85
"1973","LL","Indian Ocean, Western","Indian","51","BET",1501.8
"1973","LL","Indian Ocean, Western","Indian","51","SKJ",0
"1973","LL","Indian Ocean, Western","Indian","51","ALB",7343.54
"1973","LL","Indian Ocean, Western","Indian","51","SBF",3.1
"1973","LL","Indian Ocean, Western","Indian","51","SWO",222.42
"1973","LL","Indian Ocean, Western","Indian","51","BLM",46.47
"1973","LL","Indian Ocean, Western","Indian","51","BUM",204.17
"1973","LL","Indian Ocean, Western","Indian","51","MLS",53.72
"1973","LL","Indian Ocean, Western","Indian","51","SFA",0
"1973","LL","Indian Ocean, Western","Indian","51","SSP",0
"1973","LL","Indian Ocean, Western","Indian","51","BILL",48.04
"1973","LL","Indian Ocean, Western","Indian","51","TUX",0
"1973","LL","Indian Ocean, Western","Indian","51","BSH",0
"1973","LL","Indian Ocean, Western","Indian","51","FAL",0
"1973","LL","Indian Ocean, Western","Indian","51","MSK",0
"1973","LL","Indian Ocean, Western","Indian","51","OCS",0
"1973","LL","Indian Ocean, Western","Indian","51","POR",0
"1973","LL","Indian Ocean, Western","Indian","51","RSK",0
"1973","LL","Indian Ocean, Western","Indian","51","SPY",0
"1973","LL","Indian Ocean, Western","Indian","51","THR",0
"1973","LL","Indian Ocean, Western","Indian","51","SKH",0
"1973","LL","Indian Ocean, Western","Indian","51","NTAD",0
"1973","LL","Indian Ocean, Western","Indian","51","LOT",0
"1973","LL","Indian Ocean, Western","Indian","51","FRZ",0
"1973","LL","Indian Ocean, Western","Indian","51","KAW",0
"1973","LL","Indian Ocean, Western","Indian","51","COM",0
"1973","LL",NA,NA,NA,"YFT",47.1
"1973","LL",NA,NA,NA,"BET",13.39
"1973","LL",NA,NA,NA,"SKJ",0
"1973","LL",NA,NA,NA,"ALB",119.6
"1973","LL",NA,NA,NA,"SBF",0
"1973","LL",NA,NA,NA,"SWO",10.88
"1973","LL",NA,NA,NA,"BLM",1.64
"1973","LL",NA,NA,NA,"BUM",14.2
"1973","LL",NA,NA,NA,"MLS",0.77
"1973","LL",NA,NA,NA,"SFA",0
"1973","LL",NA,NA,NA,"SSP",0
"1973","LL",NA,NA,NA,"BILL",0.75
"1973","LL",NA,NA,NA,"TUX",0
"1973","LL",NA,NA,NA,"BSH",0
"1973","LL",NA,NA,NA,"FAL",0
"1973","LL",NA,NA,NA,"MSK",0
"1973","LL",NA,NA,NA,"OCS",0
"1973","LL",NA,NA,NA,"POR",0
"1973","LL",NA,NA,NA,"RSK",0
"1973","LL",NA,NA,NA,"SPY",0
"1973","LL",NA,NA,NA,"THR",0
"1973","LL",NA,NA,NA,"SKH",0
"1973","LL",NA,NA,NA,"NTAD",0
"1973","LL",NA,NA,NA,"LOT",0
"1973","LL",NA,NA,NA,"FRZ",0
"1973","LL",NA,NA,NA,"KAW",0
"1973","LL",NA,NA,NA,"COM",0
"1973","TROL","Indian Ocean, Western","Indian","51","YFT",318.891
"1973","TROL","Indian Ocean, Western","Indian","51","BET",0
"1973","TROL","Indian Ocean, Western","Indian","51","SKJ",450.998
"1973","TROL","Indian Ocean, Western","Indian","51","ALB",0
"1973","TROL","Indian Ocean, Western","Indian","51","SBF",0
"1973","TROL","Indian Ocean, Western","Indian","51","SWO",0
"1973","TROL","Indian Ocean, Western","Indian","51","BLM",0
"1973","TROL","Indian Ocean, Western","Indian","51","BUM",0
"1973","TROL","Indian Ocean, Western","Indian","51","MLS",0
"1973","TROL","Indian Ocean, Western","Indian","51","SFA",0
"1973","TROL","Indian Ocean, Western","Indian","51","SSP",0
"1973","TROL","Indian Ocean, Western","Indian","51","BILL",0
"1973","TROL","Indian Ocean, Western","Indian","51","TUX",0
"1973","TROL","Indian Ocean, Western","Indian","51","BSH",0
"1973","TROL","Indian Ocean, Western","Indian","51","FAL",0
"1973","TROL","Indian Ocean, Western","Indian","51","MSK",0
"1973","TROL","Indian Ocean, Western","Indian","51","OCS",0
"1973","TROL","Indian Ocean, Western","Indian","51","POR",0
"1973","TROL","Indian Ocean, Western","Indian","51","RSK",0
"1973","TROL","Indian Ocean, Western","Indian","51","SPY",0
"1973","TROL","Indian Ocean, Western","Indian","51","THR",0
"1973","TROL","Indian Ocean, Western","Indian","51","SKH",0
"1973","TROL","Indian Ocean, Western","Indian","51","NTAD",1126.204
"1973","TROL","Indian Ocean, Western","Indian","51","LOT",0
"1973","TROL","Indian Ocean, Western","Indian","51","FRZ",110.949
"1973","TROL","Indian Ocean, Western","Indian","51","KAW",564.437
"1973","TROL","Indian Ocean, Western","Indian","51","COM",0
"1974","BBN","Indian Ocean, Western","Indian","51","YFT",0
"1974","BBN","Indian Ocean, Western","Indian","51","BET",0
"1974","BBN","Indian Ocean, Western","Indian","51","SKJ",0
"1974","BBN","Indian Ocean, Western","Indian","51","ALB",0
"1974","BBN","Indian Ocean, Western","Indian","51","SBF",0
"1974","BBN","Indian Ocean, Western","Indian","51","SWO",0
"1974","BBN","Indian Ocean, Western","Indian","51","BLM",0
"1974","BBN","Indian Ocean, Western","Indian","51","BUM",0
"1974","BBN","Indian Ocean, Western","Indian","51","MLS",0
"1974","BBN","Indian Ocean, Western","Indian","51","SFA",0
"1974","BBN","Indian Ocean, Western","Indian","51","SSP",0
"1974","BBN","Indian Ocean, Western","Indian","51","BILL",0
"1974","BBN","Indian Ocean, Western","Indian","51","TUX",0
"1974","BBN","Indian Ocean, Western","Indian","51","BSH",0
"1974","BBN","Indian Ocean, Western","Indian","51","FAL",0
"1974","BBN","Indian Ocean, Western","Indian","51","MSK",0
"1974","BBN","Indian Ocean, Western","Indian","51","OCS",0
"1974","BBN","Indian Ocean, Western","Indian","51","POR",0
"1974","BBN","Indian Ocean, Western","Indian","51","RSK",0
"1974","BBN","Indian Ocean, Western","Indian","51","SPY",0
"1974","BBN","Indian Ocean, Western","Indian","51","THR",0
"1974","BBN","Indian Ocean, Western","Indian","51","SKH",0
"1974","BBN","Indian Ocean, Western","Indian","51","NTAD",0
"1974","BBN","Indian Ocean, Western","Indian","51","LOT",0
"1974","BBN","Indian Ocean, Western","Indian","51","FRZ",0
"1974","BBN","Indian Ocean, Western","Indian","51","KAW",0
"1974","BBN","Indian Ocean, Western","Indian","51","COM",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","YFT",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","BET",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SKJ",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","ALB",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SBF",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SWO",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","BLM",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","BUM",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","MLS",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SFA",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SSP",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","BILL",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","TUX",417
"1974","GILL","Indian Ocean, Eastern","Indian","57","BSH",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","FAL",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","MSK",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","OCS",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","POR",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","RSK",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SPY",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","THR",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","SKH",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","NTAD",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","LOT",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","FRZ",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","KAW",0
"1974","GILL","Indian Ocean, Eastern","Indian","57","COM",0
"1974","GILL","Pacific, Western Central","Pacific","71","YFT",0
"1974","GILL","Pacific, Western Central","Pacific","71","BET",0
"1974","GILL","Pacific, Western Central","Pacific","71","SKJ",0
"1974","GILL","Pacific, Western Central","Pacific","71","ALB",0
"1974","GILL","Pacific, Western Central","Pacific","71","SBF",0
"1974","GILL","Pacific, Western Central","Pacific","71","SWO",0
"1974","GILL","Pacific, Western Central","Pacific","71","BLM",0
"1974","GILL","Pacific, Western Central","Pacific","71","BUM",0
"1974","GILL","Pacific, Western Central","Pacific","71","MLS",0
"1974","GILL","Pacific, Western Central","Pacific","71","SFA",0
"1974","GILL","Pacific, Western Central","Pacific","71","SSP",0
"1974","GILL","Pacific, Western Central","Pacific","71","BILL",0
"1974","GILL","Pacific, Western Central","Pacific","71","TUX",2382
"1974","GILL","Pacific, Western Central","Pacific","71","BSH",0
